customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
YM002403,60,6,232666.88,2,3,4,234,Перспективные
YM002404,15,2,13451.7,3,1,1,311,Новички
YM002405,61,7,221351.27,2,3,4,234,Перспективные
YM002406,6,4,105559.42,4,2,2,422,Лояльные
YM002407,19,4,46565.34,3,2,1,321,Лояльные
YM002408,1,6,120264.26999999999,4,3,3,433,Чемпионы
YM002409,15,10,205652.96,3,4,4,344,Чемпионы
YM002410,4,7,132928.38,4,3,3,433,Чемпионы
YM002411,53,7,95597.7,2,3,2,232,Перспективные
YM002412,80,5,64979.4,2,2,1,221,Перспективные
YM002413,231,7,84385.25,1,3,2,132,Уходящие VIP
YM002414,10,6,108072.85,4,3,2,432,Лояльные
YM002415,268,4,91748.51,1,2,2,122,В зоне риска
YM002416,5,9,137962.27000000002,4,4,3,443,Чемпионы
YM002417,23,7,186918.86,3,3,3,333,Чемпионы
YM002418,26,8,181734.98,3,4,3,343,Чемпионы
YM002419,121,3,42787.86,1,1,1,111,Спящие
YM002420,16,3,44094.009999999995,3,1,1,311,Новички
YM002421,115,5,36484.95,1,2,1,121,В зоне риска
YM002422,1,2,39218.25,4,1,1,411,Новички
YM002423,18,6,116911.45999999999,3,3,3,333,Чемпионы
YM002424,10,5,108082.73,4,2,2,422,Лояльные
YM002425,28,4,88629.03,3,2,2,322,Лояльные
YM002426,21,4,22559.48,3,2,1,321,Лояльные
YM002427,5,5,83123.01,4,2,2,422,Лояльные
YM002428,2,5,107725.5,4,2,2,422,Лояльные
YM002429,56,7,87321.44,2,3,2,232,Перспективные
YM002430,9,3,91985.56,4,1,2,412,Новички
YM002431,52,6,144003.98,2,3,3,233,Перспективные
YM002432,13,7,135270.61000000002,4,3,3,433,Чемпионы
YM002433,25,5,182001.19,3,2,3,323,Лояльные
YM002434,190,2,10281.539999999999,1,1,1,111,Спящие
YM002435,24,8,100394.83,3,4,2,342,Лояльные
YM002436,57,7,457045.88,2,3,4,234,Перспективные
YM002437,45,8,152577.28,2,4,3,243,Перспективные
YM002438,54,4,233189.11000000002,2,2,4,224,Перспективные
YM002439,31,6,51599.95,3,3,1,331,Лояльные
YM002440,98,6,465263.52999999997,1,3,4,134,Уходящие VIP
YM002441,24,6,57338.98,3,3,1,331,Лояльные
YM002442,216,3,55992.28,1,1,1,111,Спящие
YM002443,33,12,348714.92000000004,3,4,4,344,Чемпионы
YM002444,32,5,81663.95,3,2,2,322,Лояльные
YM002445,47,4,49975.79,2,2,1,221,Перспективные
YM002446,23,11,227337.7,3,4,4,344,Чемпионы
YM002447,40,6,262387.55,2,3,4,234,Перспективные
YM002448,15,3,77711.65,3,1,2,312,Новички
YM002449,12,9,308056.57,4,4,4,444,Чемпионы
YM002450,29,6,199625.93,3,3,4,334,Чемпионы
YM002451,18,7,147538.11,3,3,3,333,Чемпионы
YM002452,126,4,109117.78,1,2,2,122,В зоне риска
YM002453,140,8,147096.75,1,4,3,143,Уходящие VIP
YM002454,34,6,112419.22,3,3,2,332,Лояльные
YM002455,59,2,26880.82,2,1,1,211,Нуждаются во внимании
YM002456,7,3,99867.48,4,1,2,412,Новички
YM002457,226,5,34854.25,1,2,1,121,В зоне риска
YM002458,27,4,68054.32,3,2,2,322,Лояльные
YM002459,19,8,59616.91,3,4,1,341,Лояльные
YM002460,47,4,93021.15,2,2,2,222,Перспективные
YM002461,170,7,134385.8,1,3,3,133,Уходящие VIP
YM002462,13,9,233374.95,4,4,4,444,Чемпионы
YM002463,16,7,29561.409999999996,3,3,1,331,Лояльные
YM002464,38,6,265659.81,2,3,4,234,Перспективные
YM002465,46,9,265472.04,2,4,4,244,Перспективные
YM002466,31,7,124774.18,3,3,3,333,Чемпионы
YM002467,190,10,233528.22,1,4,4,144,Уходящие VIP
YM002468,7,8,378025.64999999997,4,4,4,444,Чемпионы
YM002469,34,7,241493.54,3,3,4,334,Чемпионы
YM002470,38,5,44960.55,2,2,1,221,Перспективные
YM002471,37,6,290370.18,3,3,4,334,Чемпионы
YM002472,124,4,61800.91,1,2,1,121,В зоне риска
YM002473,13,11,249121.44,4,4,4,444,Чемпионы
YM002474,124,4,28817.64,1,2,1,121,В зоне риска
YM002475,6,8,204001.16999999998,4,4,4,444,Чемпионы
YM002476,1,9,116693.31,4,4,3,443,Чемпионы
YM002477,144,8,128235.0,1,4,3,143,Уходящие VIP
YM002478,4,5,188296.41999999998,4,2,3,423,Лояльные
YM002479,14,6,123883.06999999999,4,3,3,433,Чемпионы
YM002480,31,8,176418.33,3,4,3,343,Чемпионы
YM002481,193,4,55063.37,1,2,1,121,В зоне риска
YM002482,31,6,69887.93000000001,3,3,2,332,Лояльные
YM002483,450,1,1620.98,1,1,1,111,Спящие
YM002484,49,3,64968.72,2,1,1,211,Нуждаются во внимании
YM002485,153,6,39131.09,1,3,1,131,Уходящие VIP
YM002486,39,6,50163.420000000006,2,3,1,231,Перспективные
YM002487,256,5,186525.03,1,2,3,123,В зоне риска
YM002488,64,9,126350.53,2,4,3,243,Перспективные
YM002489,24,6,186524.8,3,3,3,333,Чемпионы
YM002490,130,5,226290.32,1,2,4,124,В зоне риска
YM002491,372,2,65550.75,1,1,1,111,Спящие
YM002492,60,8,238888.43,2,4,4,244,Перспективные
YM002493,104,8,144130.38,1,4,3,143,Уходящие VIP
YM002494,72,7,155985.44,2,3,3,233,Перспективные
YM002495,485,1,25304.88,1,1,1,111,Спящие
YM002496,77,6,126359.94,2,3,3,233,Перспективные
YM002497,180,5,382281.76,1,2,4,124,В зоне риска
YM002498,159,6,27593.44,1,3,1,131,Уходящие VIP
YM002499,108,10,131008.75,1,4,3,143,Уходящие VIP
YM002500,2,8,236328.85,4,4,4,444,Чемпионы
